DIA;COMPRA;VENTA;;
9 Oct 2005;487.22;488.79;;
10 Oct 2005;487.22;488.79;;
11 Oct 2005;487.26;488.83;;
12 Oct 2005;487.11;489.19;;
13 Oct 2005;487.44;489.26;;
14 Oct 2005;487.96;488.94;;
15 Oct 2005;487.80;489.10;;
16 Oct 2005;487.80;489.10;;
17 Oct 2005;487.80;489.10;;
18 Oct 2005;487.80;489.10;;
19 Oct 2005;487.91;489.76;;
20 Oct 2005;488.05;489.98;;
21 Oct 2005;488.35;489.98;;
22 Oct 2005;488.28;489.77;;
23 Oct 2005;488.28;489.77;;
24 Oct 2005;488.28;489.77;;
25 Oct 2005;488.47;490.19;;
26 Oct 2005;488.52;490.58;;
27 Oct 2005;488.60;490.50;;
28 Oct 2005;488.99;490.68;;
29 Oct 2005;489.16;490.93;;
30 Oct 2005;489.16;490.93;;
31 Oct 2005;489.16;490.93;;
1 Nov 2005;489.30;490.99;;
2 Nov 2005;489.21;491.35;;
3 Nov 2005;489.44;491.53;;
4 Nov 2005;489.75;491.53;;
5 Nov 2005;490.23;491.78;;
6 Nov 2005;490.23;491.78;;
7 Nov 2005;490.23;491.78;;
8 Nov 2005;489.94;491.88;;
9 Nov 2005;489.93;491.96;;
10 Nov 2005;490.23;492.06;;
11 Nov 2005;490.53;492.31;;
12 Nov 2005;490.70;492.46;;
13 Nov 2005;490.70;492.46;;
14 Nov 2005;490.70;492.46;;
15 Nov 2005;490.74;492.71;;
16 Nov 2005;490.80;492.78;;
17 Nov 2005;491.20;493.01;;
18 Nov 2005;491.39;493.04;;
19 Nov 2005;491.41;493.28;;
20 Nov 2005;491.41;493.28;;
21 Nov 2005;491.41;493.28;;
22 Nov 2005;491.35;493.31;;
23 Nov 2005;491.71;493.64;;
24 Nov 2005;491.76;493.63;;
25 Nov 2005;492.11;493.77;;
26 Nov 2005;492.12;493.89;;
27 Nov 2005;492.12;493.89;;
28 Nov 2005;492.12;493.89;;
29 Nov 2005;492.34;493.74;;
30 Nov 2005;492.32;494.29;;
1 Dic 2005;492.51;494.38;;
2 Dic 2005;492.80;494.55;;
3 Dic 2005;492.80;494.95;;
4 Dic 2005;492.80;494.95;;
5 Dic 2005;492.80;494.95;;
6 Dic 2005;493.00;494.88;;
7 Dic 2005;493.03;495.28;;
8 Dic 2005;493.53;495.25;;
9 Dic 2005;493.59;495.53;;
10 Dic 2005;493.69;495.59;;
11 Dic 2005;493.69;495.59;;
12 Dic 2005;493.69;495.59;;
13 Dic 2005;493.75;495.84;;
14 Dic 2005;494.30;495.93;;
15 Dic 2005;494.08;495.80;;
16 Dic 2005;494.16;496.20;;
17 Dic 2005;494.45;496.17;;
18 Dic 2005;494.45;496.17;;
19 Dic 2005;494.45;496.17;;
20 Dic 2005;494.56;496.38;;
21 Dic 2005;494.43;496.79;;
22 Dic 2005;494.85;496.73;;
23 Dic 2005;495.01;496.67;;
24 Dic 2005;495.09;496.96;;
25 Dic 2005;495.09;496.96;;
26 Dic 2005;495.09;496.96;;
27 Dic 2005;495.21;497.14;;
28 Dic 2005;494.87;497.35;;
29 Dic 2005;495.48;497.50;;
30 Dic 2005;495.65;497.71;;
31 Dic 2005;495.65;497.71;;
1 Ene 2006;495.65;497.71;;
2 Ene 2006;495.65;497.71;;
3 Ene 2006;495.80;498.12;;
4 Ene 2006;495.49;498.17;;
5 Ene 2006;496.18;497.90;;
6 Ene 2006;496.38;498.33;;
7 Ene 2006;496.49;498.04;;
8 Ene 2006;496.49;498.04;;
9 Ene 2006;496.49;498.04;;
10 Ene 2006;496.52;498.41;;
11 Ene 2006;496.57;498.48;;
12 Ene 2006;497.01;498.76;;
13 Ene 2006;497.33;498.65;;
14 Ene 2006;497.26;499.10;;
15 Ene 2006;497.26;499.10;;
16 Ene 2006;497.26;499.10;;
17 Ene 2006;497.34;499.29;;
18 Ene 2006;497.42;499.38;;
19 Ene 2006;497.52;499.52;;
20 Ene 2006;497.85;499.62;;
21 Ene 2006;498.03;499.67;;
22 Ene 2006;498.03;499.67;;
23 Ene 2006;498.03;499.67;;
24 Ene 2006;498.05;500.02;;
25 Ene 2006;498.14;500.27;;
26 Ene 2006;498.31;500.23;;
27 Ene 2006;498.57;500.47;;
28 Ene 2006;498.67;500.46;;
29 Ene 2006;498.67;500.46;;
30 Ene 2006;498.67;500.46;;
31 Ene 2006;498.77;500.65;;
1 Feb 2006;498.81;500.71;;
2 Feb 2006;499.10;501.02;;
3 Feb 2006;499.15;501.23;;
4 Feb 2006;499.44;501.01;;
5 Feb 2006;499.44;501.01;;
6 Feb 2006;499.44;501.01;;
7 Feb 2006;499.40;501.38;;
8 Feb 2006;499.37;501.49;;
9 Feb 2006;499.57;501.69;;
10 Feb 2006;500.15;501.73;;
11 Feb 2006;500.13;501.84;;
12 Feb 2006;500.13;501.84;;
13 Feb 2006;500.13;501.84;;
14 Feb 2006;500.08;502.00;;
15 Feb 2006;500.02;502.20;;
16 Feb 2006;500.34;502.32;;
17 Feb 2006;500.61;502.26;;
18 Feb 2006;500.72;502.51;;
19 Feb 2006;500.72;502.51;;
20 Feb 2006;500.72;502.51;;
21 Feb 2006;500.70;502.61;;
22 Feb 2006;500.78;502.93;;
23 Feb 2006;500.87;502.87;;
24 Feb 2006;501.49;502.95;;
25 Feb 2006;501.27;503.00;;
26 Feb 2006;501.27;503.00;;
27 Feb 2006;501.27;503.00;;
28 Feb 2006;501.38;503.17;;
29 Feb 2006;;;;
1 Mar 2006;501.37;503.48;;
2 Mar 2006;501.63;503.58;;
3 Mar 2006;501.73;503.78;;
4 Mar 2006;501.98;503.74;;
5 Mar 2006;501.98;503.74;;
6 Mar 2006;501.98;503.74;;
7 Mar 2006;502.04;503.97;;
8 Mar 2006;501.95;504.14;;
9 Mar 2006;502.28;504.08;;
10 Mar 2006;502.85;504.25;;
11 Mar 2006;502.84;504.31;;
12 Mar 2006;502.84;504.31;;
13 Mar 2006;502.84;504.31;;
14 Mar 2006;502.66;504.54;;
15 Mar 2006;502.78;504.90;;
16 Mar 2006;502.90;504.81;;
17 Mar 2006;503.42;504.76;;
18 Mar 2006;503.27;504.96;;
19 Mar 2006;503.27;504.96;;
20 Mar 2006;503.27;504.96;;
21 Mar 2006;503.33;505.18;;
22 Mar 2006;503.29;505.39;;
23 Mar 2006;503.58;505.65;;
24 Mar 2006;503.77;505.48;;
25 Mar 2006;503.77;505.80;;
26 Mar 2006;503.77;505.80;;
27 Mar 2006;503.77;505.80;;
28 Mar 2006;504.12;505.69;;
29 Mar 2006;504.05;505.96;;
30 Mar 2006;504.43;506.05;;
31 Mar 2006;504.84;506.03;;
1 Abr 2006;504.74;506.33;;
2 Abr 2006;504.74;506.33;;
3 Abr 2006;504.74;506.33;;
4 Abr 2006;504.66;506.47;;
5 Abr 2006;504.69;506.67;;
6 Abr 2006;504.87;506.73;;
7 Abr 2006;505.11;507.01;;
8 Abr 2006;505.25;506.95;;
9 Abr 2006;505.25;506.95;;
10 Abr 2006;505.25;506.95;;
11 Abr 2006;505.33;507.21;;
12 Abr 2006;505.17;507.46;;
13 Abr 2006;505.61;507.41;;
14 Abr 2006;505.61;507.41;;
15 Abr 2006;505.61;507.41;;
16 Abr 2006;505.61;507.41;;
17 Abr 2006;505.61;507.41;;
18 Abr 2006;505.61;507.41;;
19 Abr 2006;505.64;507.50;;
20 Abr 2006;505.82;507.99;;
21 Abr 2006;505.80;507.66;;
22 Abr 2006;506.08;507.68;;
23 Abr 2006;506.08;507.68;;
24 Abr 2006;506.08;507.68;;
25 Abr 2006;506.01;508.09;;
26 Abr 2006;506.11;508.06;;
27 Abr 2006;506.26;508.31;;
28 Abr 2006;506.33;508.58;;
29 Abr 2006;506.59;508.66;;
30 Abr 2006;506.59;508.66;;
1 May 2006;506.59;508.66;;
2 May 2006;506.59;508.66;;
3 May 2006;506.45;508.54;;
4 May 2006;506.51;508.65;;
5 May 2006;506.77;508.77;;
6 May 2006;506.86;509.03;;
7 May 2006;506.86;509.03;;
8 May 2006;506.86;509.03;;
9 May 2006;506.86;509.03;;
10 May 2006;506.97;509.07;;
11 May 2006;507.09;509.32;;
12 May 2006;507.33;509.42;;
13 May 2006;507.59;509.49;;
14 May 2006;507.59;509.49;;
15 May 2006;507.59;509.49;;
16 May 2006;507.44;509.58;;
17 May 2006;507.48;509.51;;
18 May 2006;507.74;509.88;;
19 May 2006;507.87;510.25;;
20 May 2006;508.16;510.14;;
21 May 2006;508.16;510.14;;
22 May 2006;508.16;510.14;;
23 May 2006;508.00;510.32;;
24 May 2006;507.98;510.56;;
25 May 2006;508.37;510.65;;
26 May 2006;508.83;510.76;;
27 May 2006;508.74;510.81;;
28 May 2006;508.74;510.81;;
29 May 2006;508.74;510.81;;
30 May 2006;508.82;511.01;;
31 May 2006;508.80;511.30;;
1 Jun 2006;509.14;511.31;;
2 Jun 2006;509.35;511.41;;
3 Jun 2006;509.45;511.59;;
4 Jun 2006;509.45;511.59;;
5 Jun 2006;509.45;511.59;;
6 Jun 2006;509.45;511.71;;
7 Jun 2006;509.47;512.13;;
8 Jun 2006;509.72;512.00;;
9 Jun 2006;510.01;512.07;;
10 Jun 2006;509.88;512.24;;
11 Jun 2006;509.88;512.24;;
12 Jun 2006;509.88;512.24;;
13 Jun 2006;510.09;512.43;;
14 Jun 2006;510.06;512.53;;
15 Jun 2006;510.31;512.57;;
16 Jun 2006;510.50;512.72;;
17 Jun 2006;510.71;512.93;;
18 Jun 2006;510.71;512.93;;
19 Jun 2006;510.71;512.93;;
20 Jun 2006;510.69;513.03;;
21 Jun 2006;510.72;512.95;;
22 Jun 2006;510.92;513.33;;
23 Jun 2006;511.19;513.45;;
24 Jun 2006;511.30;513.60;;
25 Jun 2006;511.30;513.60;;
26 Jun 2006;511.30;513.60;;
27 Jun 2006;511.29;513.63;;
28 Jun 2006;511.34;513.83;;
29 Jun 2006;511.63;513.98;;
30 Jun 2006;511.93;514.06;;
1 Jul 2006;512.08;514.01;;
2 Jul 2006;512.08;514.01;;
3 Jul 2006;512.08;514.01;;
4 Jul 2006;511.87;514.24;;
5 Jul 2006;511.92;514.62;;
6 Jul 2006;512.27;514.62;;
7 Jul 2006;512.54;514.55;;
8 Jul 2006;512.55;514.88;;
9 Jul 2006;512.55;514.88;;
10 Jul 2006;512.55;514.88;;
11 Jul 2006;512.57;514.91;;
12 Jul 2006;512.52;515.33;;
13 Jul 2006;512.53;514.69;;
14 Jul 2006;513.25;514.96;;
15 Jul 2006;513.32;515.31;;
16 Jul 2006;513.32;515.31;;
17 Jul 2006;513.32;515.31;;
18 Jul 2006;513.14;515.69;;
19 Jul 2006;513.56;515.67;;
20 Jul 2006;513.57;515.76;;
21 Jul 2006;513.80;515.95;;
22 Jul 2006;514.31;516.04;;
23 Jul 2006;514.31;516.04;;
24 Jul 2006;514.31;516.04;;
25 Jul 2006;513.79;516.38;;
26 Jul 2006;513.82;516.46;;
27 Jul 2006;514.17;516.39;;
28 Jul 2006;514.37;516.62;;
29 Jul 2006;514.96;516.70;;
30 Jul 2006;514.96;516.70;;
31 Jul 2006;514.96;516.70;;
1 Ago 2006;514.96;516.70;;
2 Ago 2006;514.94;516.81;;
3 Ago 2006;514.94;516.81;;
4 Ago 2006;514.78;517.20;;
5 Ago 2006;515.00;517.12;;
6 Ago 2006;515.00;517.12;;
7 Ago 2006;515.00;517.12;;
8 Ago 2006;515.12;517.27;;
9 Ago 2006;514.99;517.57;;
10 Ago 2006;515.37;517.54;;
11 Ago 2006;515.47;517.83;;
12 Ago 2006;515.80;517.86;;
13 Ago 2006;515.80;517.86;;
14 Ago 2006;515.80;517.86;;
15 Ago 2006;515.78;517.90;;
16 Ago 2006;515.77;518.19;;
17 Ago 2006;516.05;518.08;;
18 Ago 2006;516.13;518.23;;
19 Ago 2006;516.25;518.54;;
20 Ago 2006;516.25;518.54;;
21 Ago 2006;516.25;518.54;;
22 Ago 2006;516.25;518.54;;
23 Ago 2006;516.29;518.48;;
24 Ago 2006;516.66;518.89;;
25 Ago 2006;516.87;518.92;;
26 Ago 2006;516.68;518.92;;
27 Ago 2006;516.68;518.92;;
28 Ago 2006;516.68;518.92;;
29 Ago 2006;516.71;519.00;;
30 Ago 2006;516.87;519.14;;
31 Ago 2006;517.21;519.34;;
1 Set 2006;517.66;519.29;;
2 Set 2006;517.51;519.57;;
3 Set 2006;517.51;519.57;;
4 Set 2006;517.51;519.57;;
5 Set 2006;517.31;519.69;;
6 Set 2006;517.33;520.03;;
7 Set 2006;517.71;520.06;;
8 Set 2006;517.91;520.11;;
9 Set 2006;518.03;520.21;;
10 Set 2006;518.03;520.21;;
11 Set 2006;518.03;520.21;;
12 Set 2006;518.12;520.19;;
13 Set 2006;518.13;520.75;;
14 Set 2006;518.28;520.79;;
15 Set 2006;518.84;520.76;;
16 Set 2006;518.84;520.76;;
17 Set 2006;518.84;520.76;;
18 Set 2006;518.84;520.76;;
19 Set 2006;518.66;520.97;;
20 Set 2006;518.88;521.23;;
21 Set 2006;518.81;521.11;;
22 Set 2006;519.06;521.25;;
23 Set 2006;519.18;521.41;;
24 Set 2006;519.18;521.41;;
25 Set 2006;519.18;521.41;;
26 Set 2006;519.33;521.27;;
27 Set 2006;519.26;521.83;;
28 Set 2006;519.59;521.65;;
29 Set 2006;519.67;521.68;;
30 Set 2006;519.73;522.06;;
1 Oct 2006;519.73;522.06;;
2 Oct 2006;519.73;522.06;;
3 Oct 2006;520.03;522.26;;
4 Oct 2006;519.78;522.31;;
5 Oct 2006;520.05;522.53;;
6 Oct 2006;520.14;522.64;;
7 Oct 2006;520.04;522.68;;
8 Oct 2006;520.04;522.68;;
9 Oct 2006;520.04;522.68;;
10 Oct 2006;520.51;522.64;;
11 Oct 2006;520.29;523.04;;
12 Oct 2006;520.70;523.22;;
13 Oct 2006;521.22;522.91;;
14 Oct 2006;521.12;523.39;;
15 Oct 2006;521.12;523.39;;
16 Oct 2006;521.12;523.39;;
17 Oct 2006;521.12;523.39;;
18 Oct 2006;516.56;523.15;;
19 Oct 2006;515.05;521.82;;
20 Oct 2006;515.19;520.50;;
21 Oct 2006;514.91;520.09;;
22 Oct 2006;514.91;520.09;;
23 Oct 2006;514.91;520.09;;
24 Oct 2006;514.91;519.93;;
25 Oct 2006;514.95;519.90;;
26 Oct 2006;515.03;520.08;;
27 Oct 2006;515.13;519.87;;
28 Oct 2006;515.07;519.80;;
29 Oct 2006;515.07;519.80;;
30 Oct 2006;515.07;519.80;;
31 Oct 2006;515.04;519.63;;
1 Nov 2006;514.99;519.75;;
2 Nov 2006;514.82;519.58;;
3 Nov 2006;514.72;519.50;;
4 Nov 2006;514.69;519.39;;
5 Nov 2006;514.69;519.39;;
6 Nov 2006;514.69;519.39;;
7 Nov 2006;514.66;519.33;;
8 Nov 2006;514.68;519.30;;
9 Nov 2006;514.74;519.40;;
10 Nov 2006;514.79;519.40;;
11 Nov 2006;514.71;519.23;;
12 Nov 2006;514.71;519.23;;
13 Nov 2006;514.71;519.23;;
14 Nov 2006;514.79;519.20;;
15 Nov 2006;514.78;519.28;;
16 Nov 2006;514.79;519.27;;
17 Nov 2006;514.81;519.09;;
18 Nov 2006;514.77;519.08;;
19 Nov 2006;514.77;519.08;;
20 Nov 2006;514.77;519.08;;
21 Nov 2006;514.84;519.15;;
22 Nov 2006;514.85;518.77;;
23 Nov 2006;514.86;518.87;;
24 Nov 2006;514.90;518.90;;
25 Nov 2006;514.82;518.82;;
26 Nov 2006;514.82;518.82;;
27 Nov 2006;514.82;518.82;;
28 Nov 2006;514.72;518.72;;
29 Nov 2006;514.55;518.79;;
30 Nov 2006;514.62;518.78;;
1 Dic 2006;514.63;518.77;;
2 Dic 2006;514.63;518.77;;
3 Dic 2006;514.63;518.77;;
4 Dic 2006;514.63;518.77;;
5 Dic 2006;514.68;518.80;;
6 Dic 2006;514.84;518.79;;
7 Dic 2006;514.88;518.82;;
8 Dic 2006;515.01;518.82;;
9 Dic 2006;515.04;518.78;;
10 Dic 2006;515.04;518.78;;
11 Dic 2006;515.04;518.78;;
12 Dic 2006;515.04;518.87;;
13 Dic 2006;515.06;518.92;;
14 Dic 2006;515.10;518.96;;
15 Dic 2006;515.18;518.97;;
16 Dic 2006;515.23;518.97;;
17 Dic 2006;515.23;518.97;;
18 Dic 2006;515.23;518.97;;
19 Dic 2006;515.27;518.90;;
20 Dic 2006;515.39;518.94;;
21 Dic 2006;515.43;519.00;;
22 Dic 2006;515.42;519.09;;
23 Dic 2006;515.46;519.21;;
24 Dic 2006;515.46;519.21;;
25 Dic 2006;515.46;519.21;;
26 Dic 2006;515.46;519.21;;
27 Dic 2006;515.50;519.24;;
28 Dic 2006;515.57;519.46;;
29 Dic 2006;515.70;519.69;;
30 Dic 2006;515.84;519.95;;
31 Dic 2006;515.84;519.95;;
1 Ene 2007;515.84;519.95;;
2 Ene 2007;515.84;519.95;;
3 Ene 2007;515.72;519.73;;
4 Ene 2007;515.68;519.82;;
5 Ene 2007;515.84;519.84;;
6 Ene 2007;515.87;519.85;;
7 Ene 2007;515.87;519.85;;
8 Ene 2007;515.87;519.85;;
9 Ene 2007;515.85;519.84;;
10 Ene 2007;515.87;519.85;;
11 Ene 2007;515.93;519.76;;
12 Ene 2007;516.02;519.85;;
13 Ene 2007;516.04;519.87;;
14 Ene 2007;516.04;519.87;;
15 Ene 2007;516.04;519.87;;
16 Ene 2007;516.12;519.89;;
17 Ene 2007;516.16;519.90;;
18 Ene 2007;516.23;519.99;;
19 Ene 2007;516.23;519.96;;
20 Ene 2007;516.29;519.98;;
21 Ene 2007;516.29;519.98;;
22 Ene 2007;516.29;519.98;;
23 Ene 2007;516.33;520.06;;
24 Ene 2007;516.38;520.11;;
25 Ene 2007;516.41;520.17;;
26 Ene 2007;516.44;520.19;;
27 Ene 2007;516.51;520.24;;
28 Ene 2007;516.51;520.24;;
29 Ene 2007;516.51;520.24;;
30 Ene 2007;516.58;520.44;;
31 Ene 2007;517.11;521.05;;
1 Feb 2007;517.25;521.20;;
2 Feb 2007;517.22;521.18;;
3 Feb 2007;517.16;521.22;;
4 Feb 2007;517.16;521.22;;
5 Feb 2007;517.16;521.22;;
6 Feb 2007;517.18;521.23;;
7 Feb 2007;517.17;521.19;;
8 Feb 2007;517.24;521.23;;
9 Feb 2007;517.23;521.26;;
10 Feb 2007;517.26;521.17;;
11 Feb 2007;517.26;521.17;;
12 Feb 2007;517.26;521.17;;
13 Feb 2007;517.24;521.08;;
14 Feb 2007;517.26;521.06;;
15 Feb 2007;517.27;521.04;;
16 Feb 2007;517.30;521.05;;
17 Feb 2007;517.26;520.97;;
18 Feb 2007;517.26;520.97;;
19 Feb 2007;517.26;520.97;;
20 Feb 2007;517.27;520.84;;
21 Feb 2007;517.19;520.94;;
22 Feb 2007;517.15;520.83;;
23 Feb 2007;517.16;520.83;;
24 Feb 2007;517.03;520.82;;
25 Feb 2007;517.03;520.82;;
26 Feb 2007;517.03;520.82;;
27 Feb 2007;516.98;520.86;;
28 Feb 2007;517.01;520.97;;
29 Feb 2007;;;;
1 Mar 2007;516.99;520.96;;
2 Mar 2007;516.93;520.87;;
3 Mar 2007;516.87;520.85;;
4 Mar 2007;516.87;520.85;;
5 Mar 2007;516.87;520.85;;
6 Mar 2007;516.87;520.85;;
7 Mar 2007;516.84;520.85;;
8 Mar 2007;516.80;520.77;;
9 Mar 2007;516.81;520.73;;
10 Mar 2007;516.85;520.68;;
11 Mar 2007;516.85;520.68;;
12 Mar 2007;516.85;520.68;;
13 Mar 2007;516.88;520.70;;
14 Mar 2007;516.92;520.70;;
15 Mar 2007;516.96;520.77;;
16 Mar 2007;517.01;520.77;;
17 Mar 2007;517.05;520.76;;
18 Mar 2007;517.05;520.76;;
19 Mar 2007;517.05;520.76;;
20 Mar 2007;517.04;520.75;;
21 Mar 2007;517.03;520.77;;
22 Mar 2007;517.00;520.74;;
23 Mar 2007;516.97;520.77;;
24 Mar 2007;516.87;520.75;;
25 Mar 2007;516.87;520.75;;
26 Mar 2007;516.87;520.75;;
27 Mar 2007;516.86;520.76;;
28 Mar 2007;516.86;520.73;;
29 Mar 2007;516.86;520.73;;
30 Mar 2007;516.93;520.71;;
31 Mar 2007;516.91;520.69;;
1 Abr 2007;516.91;520.69;;
2 Abr 2007;516.91;520.69;;
3 Abr 2007;516.95;520.73;;
4 Abr 2007;516.91;520.68;;
5 Abr 2007;516.91;520.64;;
6 Abr 2007;516.91;520.64;;
7 Abr 2007;516.91;520.64;;
8 Abr 2007;516.91;520.64;;
9 Abr 2007;516.91;520.64;;
10 Abr 2007;516.84;520.63;;
11 Abr 2007;516.78;520.67;;
12 Abr 2007;516.75;520.64;;
13 Abr 2007;516.82;520.69;;
14 Abr 2007;516.84;520.74;;
15 Abr 2007;516.84;520.74;;
16 Abr 2007;516.84;520.74;;
17 Abr 2007;516.84;520.74;;
18 Abr 2007;516.84;520.66;;
19 Abr 2007;516.94;520.66;;
20 Abr 2007;516.93;520.66;;
21 Abr 2007;515.59;521.31;;
22 Abr 2007;515.59;521.31;;
23 Abr 2007;515.59;521.31;;
24 Abr 2007;516.88;520.62;;
25 Abr 2007;516.86;520.69;;
26 Abr 2007;516.81;520.69;;
27 Abr 2007;516.81;520.67;;
28 Abr 2007;516.80;520.68;;
29 Abr 2007;516.80;520.68;;
30 Abr 2007;516.80;520.68;;
1 May 2007;516.84;520.69;;
2 May 2007;516.84;520.69;;
3 May 2007;516.83;520.71;;
4 May 2007;516.79;520.72;;
5 May 2007;516.79;520.72;;
6 May 2007;516.79;520.72;;
7 May 2007;516.79;520.72;;
8 May 2007;516.77;520.72;;
9 May 2007;516.73;520.71;;
10 May 2007;516.71;520.71;;
11 May 2007;516.75;520.68;;
12 May 2007;516.74;520.68;;
13 May 2007;516.74;520.68;;
14 May 2007;516.74;520.68;;
15 May 2007;516.73;520.68;;
16 May 2007;516.77;520.69;;
17 May 2007;516.86;520.68;;
18 May 2007;516.81;520.71;;
19 May 2007;516.84;520.73;;
20 May 2007;516.84;520.73;;
21 May 2007;516.84;520.73;;
22 May 2007;516.84;520.75;;
23 May 2007;516.82;520.77;;
24 May 2007;516.71;520.78;;
25 May 2007;516.76;520.78;;
26 May 2007;516.70;520.76;;
27 May 2007;516.70;520.76;;
28 May 2007;516.70;520.76;;
29 May 2007;516.69;520.74;;
30 May 2007;516.69;520.73;;
31 May 2007;516.65;520.76;;
1 Jun 2007;516.64;520.70;;
2 Jun 2007;516.67;520.69;;
3 Jun 2007;516.67;520.69;;
4 Jun 2007;516.67;520.69;;
5 Jun 2007;516.69;520.70;;
6 Jun 2007;516.71;520.68;;
7 Jun 2007;516.71;520.68;;
8 Jun 2007;516.74;520.72;;
9 Jun 2007;516.79;520.69;;
10 Jun 2007;516.79;520.69;;
11 Jun 2007;516.79;520.69;;
12 Jun 2007;516.80;520.67;;
13 Jun 2007;516.78;520.67;;
14 Jun 2007;516.77;520.66;;
15 Jun 2007;516.75;520.65;;
16 Jun 2007;516.72;520.68;;
17 Jun 2007;516.72;520.68;;
18 Jun 2007;516.72;520.68;;
19 Jun 2007;516.67;520.70;;
20 Jun 2007;516.67;520.70;;
21 Jun 2007;516.70;520.70;;
22 Jun 2007;516.70;520.70;;
23 Jun 2007;516.59;520.73;;
24 Jun 2007;516.59;520.73;;
25 Jun 2007;516.59;520.73;;
26 Jun 2007;516.58;520.72;;
27 Jun 2007;516.52;520.74;;
28 Jun 2007;516.51;520.74;;
29 Jun 2007;516.51;520.72;;
30 Jun 2007;516.53;520.72;;
1 Jul 2007;516.53;520.72;;
2 Jul 2007;516.53;520.72;;
3 Jul 2007;516.55;520.73;;
4 Jul 2007;516.60;520.74;;
5 Jul 2007;516.59;520.73;;
6 Jul 2007;516.58;520.75;;
7 Jul 2007;516.58;520.74;;
8 Jul 2007;516.58;520.74;;
9 Jul 2007;516.58;520.74;;
10 Jul 2007;516.57;520.72;;
11 Jul 2007;516.61;520.73;;
12 Jul 2007;516.65;520.73;;
13 Jul 2007;516.69;520.70;;
14 Jul 2007;516.67;520.69;;
15 Jul 2007;516.67;520.69;;
16 Jul 2007;516.67;520.69;;
17 Jul 2007;516.66;520.69;;
18 Jul 2007;516.61;520.70;;
19 Jul 2007;516.65;520.72;;
20 Jul 2007;516.62;520.74;;
21 Jul 2007;516.62;520.75;;
22 Jul 2007;516.62;520.75;;
23 Jul 2007;516.62;520.75;;
24 Jul 2007;516.62;520.72;;
25 Jul 2007;516.61;520.70;;
26 Jul 2007;516.53;520.70;;
27 Jul 2007;516.53;520.69;;
28 Jul 2007;516.53;520.68;;
29 Jul 2007;516.53;520.68;;
30 Jul 2007;516.53;520.68;;
31 Jul 2007;516.53;520.68;;
1 Ago 2007;516.59;520.68;;
2 Ago 2007;516.62;520.65;;
3 Ago 2007;516.62;520.65;;
4 Ago 2007;516.63;520.67;;
5 Ago 2007;516.63;520.67;;
6 Ago 2007;516.63;520.67;;
7 Ago 2007;516.60;520.66;;
8 Ago 2007;516.56;520.72;;
9 Ago 2007;516.51;520.71;;
10 Ago 2007;516.48;520.75;;
11 Ago 2007;516.51;520.74;;
12 Ago 2007;516.51;520.74;;
13 Ago 2007;516.51;520.74;;
14 Ago 2007;516.52;520.73;;
15 Ago 2007;516.52;520.69;;
16 Ago 2007;516.55;520.66;;
17 Ago 2007;516.61;520.66;;
18 Ago 2007;516.65;520.66;;
19 Ago 2007;516.65;520.66;;
20 Ago 2007;516.65;520.66;;
21 Ago 2007;516.65;520.66;;
22 Ago 2007;516.64;520.66;;
23 Ago 2007;516.62;520.67;;
24 Ago 2007;516.60;520.69;;
25 Ago 2007;516.61;520.68;;
26 Ago 2007;516.61;520.68;;
27 Ago 2007;516.61;520.68;;
28 Ago 2007;516.53;520.69;;
29 Ago 2007;516.47;520.70;;
30 Ago 2007;516.51;520.70;;
31 Ago 2007;516.44;520.75;;
1 Set 2007;516.37;520.74;;
2 Set 2007;516.37;520.74;;
3 Set 2007;516.37;520.74;;
4 Set 2007;516.37;520.74;;
5 Set 2007;516.30;520.73;;
6 Set 2007;516.33;520.75;;
7 Set 2007;516.37;520.75;;
8 Set 2007;516.39;520.74;;
9 Set 2007;516.39;520.74;;
10 Set 2007;516.39;520.74;;
11 Set 2007;516.39;520.72;;
12 Set 2007;516.38;520.73;;
13 Set 2007;516.40;520.71;;
14 Set 2007;516.41;520.68;;
15 Set 2007;516.39;520.68;;
16 Set 2007;516.39;520.68;;
17 Set 2007;516.39;520.68;;
18 Set 2007;516.38;520.70;;
19 Set 2007;516.38;520.70;;
20 Set 2007;516.37;520.73;;
21 Set 2007;516.34;520.75;;
22 Set 2007;516.34;520.74;;
23 Set 2007;516.34;520.74;;
24 Set 2007;516.34;520.74;;
25 Set 2007;516.32;520.72;;
26 Set 2007;516.34;520.71;;
27 Set 2007;516.33;520.69;;
28 Set 2007;516.34;520.69;;
29 Set 2007;516.39;520.74;;
30 Set 2007;516.39;520.74;;
1 Oct 2007;516.39;520.74;;
2 Oct 2007;516.43;520.71;;
3 Oct 2007;516.43;520.70;;
4 Oct 2007;516.42;520.71;;
5 Oct 2007;516.42;520.72;;
6 Oct 2007;516.37;520.74;;
7 Oct 2007;516.37;520.74;;
8 Oct 2007;516.37;520.74;;
9 Oct 2007;516.31;520.80;;
10 Oct 2007;516.31;520.86;;
11 Oct 2007;516.48;520.98;;
12 Oct 2007;516.55;520.96;;
13 Oct 2007;516.63;521.06;;
14 Oct 2007;516.63;521.06;;
15 Oct 2007;516.63;521.06;;
16 Oct 2007;516.63;521.06;;
17 Oct 2007;516.67;521.20;;
18 Oct 2007;516.73;521.33;;
19 Oct 2007;516.70;521.31;;
20 Oct 2007;516.73;521.39;;
21 Oct 2007;516.73;521.39;;
22 Oct 2007;516.73;521.39;;
